"Evt_lab","Start","End","TotalRain","Max_Intensity","Dur_hr","PreDry_Dur_hr"
13265,2015-07-12 18:00:00,2015-07-12 18:00:00,1.02,1.02,1,122
13267,2015-07-14 17:00:00,2015-07-14 17:00:00,1.78,1.78,1,46
13269,2015-07-21 17:00:00,2015-07-21 20:00:00,0.76,0.51,4,167
13271,2015-07-22 15:00:00,2015-07-22 15:00:00,14.73,14.73,1,18
13273,2015-07-23 18:00:00,2015-07-23 23:00:00,7.88,4.83,6,26
13275,2015-07-26 09:00:00,2015-07-26 09:00:00,2.29,2.29,1,57
13277,2015-08-01 12:00:00,2015-08-01 12:00:00,3.56,3.56,1,146
13279,2015-08-02 09:00:00,2015-08-02 15:00:00,2.54,1.02,7,20
13281,2015-08-03 15:00:00,2015-08-03 21:00:00,6.85,4.57,7,23
13283,2015-08-04 14:00:00,2015-08-04 14:00:00,15.24,15.24,1,16
13285,2015-08-07 14:00:00,2015-08-07 14:00:00,2.03,2.03,1,71
13287,2015-08-11 17:00:00,2015-08-11 20:00:00,0.76,0.51,4,98
13289,2015-08-16 12:00:00,2015-08-16 12:00:00,0.25,0.25,1,111
13291,2015-08-17 14:00:00,2015-08-17 20:00:00,4.56,1.52,7,25
13293,2015-08-18 17:00:00,2015-08-18 18:00:00,38.36,34.04,2,20
13295,2015-08-19 17:00:00,2015-08-19 21:00:00,2.53,1.27,5,22
13297,2015-08-20 18:00:00,2015-08-20 20:00:00,1.52,1.27,3,20
13299,2015-08-23 17:00:00,2015-08-23 18:00:00,64.77,33.27,2,68
13301,2015-08-25 20:00:00,2015-08-25 20:00:00,4.83,4.83,1,49
13303,2015-08-26 17:00:00,2015-08-26 18:00:00,8.63,4.57,2,20
13305,2015-08-28 17:00:00,2015-08-28 18:00:00,2.54,2.03,2,46
13307,2015-08-29 20:00:00,2015-08-29 20:00:00,2.29,2.29,1,25
13309,2015-08-30 02:00:00,2015-08-30 02:00:00,0.76,0.76,1,5
13311,2015-08-30 11:00:00,2015-08-30 20:00:00,28.45,16.76,10,8
13313,2015-08-31 17:00:00,2015-08-31 17:00:00,2.54,2.54,1,20
13315,2015-09-01 11:00:00,2015-09-01 12:00:00,5.84,5.59,2,17
13317,2015-09-01 20:00:00,2015-09-01 20:00:00,9.14,9.14,1,7
13319,2015-09-02 14:00:00,2015-09-02 14:00:00,2.03,2.03,1,17
13321,2015-09-06 02:00:00,2015-09-06 02:00:00,2.79,2.79,1,83
13323,2015-09-07 18:00:00,2015-09-07 20:00:00,2.54,2.29,3,39
13325,2015-09-08 14:00:00,2015-09-08 14:00:00,1.78,1.78,1,17
13327,2015-09-12 08:00:00,2015-09-12 08:00:00,1.52,1.52,1,89
13329,2015-09-12 14:00:00,2015-09-12 15:00:00,9.91,8.89,2,5
13331,2015-09-15 15:00:00,2015-09-15 23:00:00,25.39,11.68,9,71
13333,2015-09-16 14:00:00,2015-09-16 20:00:00,10.91,7.87,7,14
13335,2015-09-17 12:00:00,2015-09-17 18:00:00,4.82,2.79,7,15
13337,2015-09-18 02:00:00,2015-09-18 12:00:00,9.64,5.84,11,7
13339,2015-09-23 17:00:00,2015-09-23 21:00:00,5.33,3.3,5,124
13341,2015-09-26 03:00:00,2015-09-26 03:00:00,0.25,0.25,1,53
13343,2015-09-27 05:00:00,2015-09-27 05:00:00,0.25,0.25,1,25
13345,2015-09-28 12:00:00,2015-09-28 12:00:00,0.25,0.25,1,30
13347,2015-09-29 02:00:00,2015-09-29 02:00:00,1.02,1.02,1,13
13349,2015-09-29 11:00:00,2015-09-29 15:00:00,1,0.25,5,8
13351,2015-10-01 12:00:00,2015-10-01 12:00:00,1.27,1.27,1,44
13353,2015-10-10 14:00:00,2015-10-10 14:00:00,0.25,0.25,1,217
13355,2015-10-27 08:00:00,2015-10-27 08:00:00,0.25,0.25,1,401
13357,2015-10-27 18:00:00,2015-10-27 20:00:00,0.5,0.25,3,9
13359,2015-10-28 05:00:00,2015-10-28 05:00:00,0.51,0.51,1,8
13361,2015-11-08 11:00:00,2015-11-09 06:00:00,54.62,21.59,20,269
13363,2015-11-19 02:00:00,2015-11-19 08:00:00,8.38,5.33,7,235
13365,2015-11-19 17:00:00,2015-11-19 17:00:00,1.02,1.02,1,8
13367,2015-12-13 20:00:00,2015-12-14 03:00:00,4.57,2.29,8,578
13369,2015-12-15 06:00:00,2015-12-15 08:00:00,0.5,0.25,3,26
13371,2015-12-17 17:00:00,2015-12-17 23:00:00,7.36,5.08,7,56
13373,2015-12-18 05:00:00,2015-12-18 05:00:00,0.51,0.51,1,5
13375,2015-12-22 18:00:00,2015-12-22 18:00:00,0.25,0.25,1,108
13377,2016-01-01 14:00:00,2016-01-01 18:00:00,4.83,1.78,5,235
13379,2016-01-03 02:00:00,2016-01-03 09:00:00,3.03,1.52,8,31
13381,2016-01-08 03:00:00,2016-01-08 08:00:00,2.8,1.27,6,113
13383,2016-01-09 17:00:00,2016-01-09 17:00:00,0.25,0.25,1,32
13385,2016-01-15 11:00:00,2016-01-15 11:00:00,2.03,2.03,1,137
13387,2016-01-17 06:00:00,2016-01-17 06:00:00,14.22,14.22,1,42
13389,2016-01-22 09:00:00,2016-01-22 11:00:00,1.02,0.51,3,122
13391,2016-01-28 12:00:00,2016-01-28 21:00:00,8.37,4.57,10,144
13393,2016-02-03 18:00:00,2016-02-03 18:00:00,1.27,1.27,1,140
13395,2016-02-04 09:00:00,2016-02-04 20:00:00,47.5,14.48,12,14
13397,2016-02-06 18:00:00,2016-02-07 05:00:00,8.12,2.03,12,45
13399,2016-02-16 02:00:00,2016-02-16 05:00:00,3.8,3.3,4,212
13401,2016-02-23 20:00:00,2016-02-23 20:00:00,2.29,2.29,1,182
13403,2016-02-24 08:00:00,2016-02-24 09:00:00,37.6,18.8,2,11
13405,2016-03-04 02:00:00,2016-03-04 03:00:00,3.81,3.56,2,208
13407,2016-03-13 17:00:00,2016-03-13 18:00:00,1.27,0.76,2,229
13409,2016-03-17 15:00:00,2016-03-17 17:00:00,1.01,0.76,3,92
13411,2016-03-18 03:00:00,2016-03-18 05:00:00,0.76,0.51,3,9
13413,2016-03-19 02:00:00,2016-03-19 05:00:00,1.52,0.76,4,20
13415,2016-03-24 23:00:00,2016-03-24 23:00:00,7.11,7.11,1,137
13417,2016-03-26 02:00:00,2016-03-26 02:00:00,0.25,0.25,1,26
13419,2016-03-27 18:00:00,2016-03-27 23:00:00,5.33,3.05,6,39
13421,2016-04-02 03:00:00,2016-04-02 08:00:00,29.21,20.07,6,123
13423,2016-04-07 06:00:00,2016-04-07 06:00:00,1.02,1.02,1,117
13425,2016-04-14 03:00:00,2016-04-14 09:00:00,13.2,8.38,7,164
13427,2016-04-17 02:00:00,2016-04-17 02:00:00,0.51,0.51,1,64
13429,2016-04-22 17:00:00,2016-04-22 21:00:00,12.96,6.1,5,134
13431,2016-04-26 15:00:00,2016-04-26 15:00:00,0.51,0.51,1,89
13433,2016-05-13 14:00:00,2016-05-13 14:00:00,0.25,0.25,1,406
13435,2016-05-17 14:00:00,2016-05-17 23:00:00,14.22,6.35,10,95
13437,2016-05-19 17:00:00,2016-05-19 20:00:00,4.83,3.05,4,41
13439,2016-05-20 14:00:00,2016-05-20 14:00:00,0.25,0.25,1,17
13441,2016-05-28 14:00:00,2016-05-28 14:00:00,0.76,0.76,1,191
13443,2016-06-01 14:00:00,2016-06-01 15:00:00,7.87,5.84,2,95
13445,2016-06-05 18:00:00,2016-06-05 18:00:00,0.76,0.76,1,98
13447,2016-06-06 05:00:00,2016-06-06 11:00:00,8.89,7.62,7,10
13449,2016-06-06 17:00:00,2016-06-07 03:00:00,8.63,2.54,11,5
13451,2016-06-16 15:00:00,2016-06-16 15:00:00,0.51,0.51,1,227
13453,2016-06-18 14:00:00,2016-06-18 20:00:00,2.79,1.27,7,46
13455,2016-06-26 06:00:00,2016-06-26 11:00:00,3.55,2.03,6,177
13457,2016-06-29 20:00:00,2016-06-29 20:00:00,0.76,0.76,1,80
13459,2016-07-02 12:00:00,2016-07-02 12:00:00,23.11,23.11,1,63
13461,2016-07-03 15:00:00,2016-07-03 15:00:00,0.25,0.25,1,26
13463,2016-07-11 20:00:00,2016-07-11 21:00:00,12.44,10.92,2,196
13465,2016-07-14 17:00:00,2016-07-14 17:00:00,0.25,0.25,1,67
13467,2016-07-15 20:00:00,2016-07-15 20:00:00,0.25,0.25,1,26
13469,2016-07-31 20:00:00,2016-07-31 20:00:00,0.76,0.76,1,383
13471,2016-08-01 17:00:00,2016-08-01 20:00:00,23.62,12.45,4,20
13473,2016-08-02 20:00:00,2016-08-02 21:00:00,4.07,2.29,2,23
13475,2016-08-05 18:00:00,2016-08-05 18:00:00,1.78,1.78,1,68
13477,2016-08-09 20:00:00,2016-08-09 20:00:00,2.54,2.54,1,97
13479,2016-08-14 20:00:00,2016-08-14 20:00:00,0.76,0.76,1,119
13481,2016-08-17 12:00:00,2016-08-17 12:00:00,0.76,0.76,1,63
13483,2016-08-27 15:00:00,2016-08-27 15:00:00,0.25,0.25,1,242
13485,2016-08-27 23:00:00,2016-08-27 23:00:00,1.02,1.02,1,7
13487,2016-08-29 23:00:00,2016-08-29 23:00:00,3.3,3.3,1,47
13489,2016-08-30 17:00:00,2016-08-30 21:00:00,2.53,1.52,5,17
13491,2016-08-31 03:00:00,2016-08-31 03:00:00,0.25,0.25,1,5
13493,2016-08-31 17:00:00,2016-08-31 17:00:00,1.27,1.27,1,13
13495,2016-09-01 02:00:00,2016-09-01 02:00:00,0.25,0.25,1,8
13497,2016-09-01 09:00:00,2016-09-01 09:00:00,1.27,1.27,1,6
13499,2016-09-01 18:00:00,2016-09-02 09:00:00,31.24,13.21,16,8
13501,2016-09-02 23:00:00,2016-09-02 23:00:00,2.03,2.03,1,13
13503,2016-09-03 18:00:00,2016-09-03 20:00:00,3.55,2.03,3,18
13505,2016-09-04 12:00:00,2016-09-04 12:00:00,0.25,0.25,1,15
13507,2016-09-13 08:00:00,2016-09-14 03:00:00,24.89,10.16,20,211
13509,2016-09-16 15:00:00,2016-09-16 15:00:00,3.81,3.81,1,59
13511,2016-09-19 17:00:00,2016-09-19 17:00:00,1.27,1.27,1,73
13513,2016-09-28 18:00:00,2016-09-28 18:00:00,0.25,0.25,1,216
13515,2016-10-03 20:00:00,2016-10-03 20:00:00,1.27,1.27,1,121
13517,2016-10-04 17:00:00,2016-10-05 03:00:00,27.94,11.68,11,20
13519,2016-10-05 20:00:00,2016-10-05 23:00:00,0.75,0.25,4,16
13521,2016-10-06 06:00:00,2016-10-08 02:00:00,136.65,23.37,45,6
13523,2016-10-15 11:00:00,2016-10-15 15:00:00,21.33,16.76,5,176
13525,2016-10-16 15:00:00,2016-10-16 18:00:00,5.33,2.54,4,23
13527,2016-11-06 09:00:00,2016-11-06 09:00:00,0.25,0.25,1,494
13529,2016-12-01 05:00:00,2016-12-01 06:00:00,1.52,0.76,2,595
13531,2016-12-05 20:00:00,2016-12-05 20:00:00,0.25,0.25,1,109
13533,2016-12-06 02:00:00,2016-12-06 06:00:00,13.72,7.62,5,5
13535,2016-12-06 12:00:00,2016-12-06 12:00:00,0.25,0.25,1,5
13537,2016-12-14 20:00:00,2016-12-14 20:00:00,2.29,2.29,1,199
13539,2016-12-26 11:00:00,2016-12-26 11:00:00,0.25,0.25,1,278
13541,2016-12-29 17:00:00,2016-12-29 17:00:00,3.81,3.81,1,77
13543,2017-01-03 05:00:00,2017-01-03 14:00:00,29.21,16.26,10,107
13545,2017-01-06 23:00:00,2017-01-07 05:00:00,19.3,9.91,7,80
13547,2017-01-21 20:00:00,2017-01-21 20:00:00,11.43,11.43,1,350
13549,2017-01-22 03:00:00,2017-01-22 03:00:00,0.51,0.51,1,6
13551,2017-01-22 14:00:00,2017-01-22 20:00:00,16.77,7.37,7,10
13553,2017-01-26 12:00:00,2017-01-26 14:00:00,2.54,1.52,3,87
13555,2017-02-07 23:00:00,2017-02-07 23:00:00,8.13,8.13,1,296
13557,2017-02-22 15:00:00,2017-02-23 02:00:00,19.29,11.68,12,351
13559,2017-03-02 08:00:00,2017-03-02 09:00:00,7.62,5.59,2,173
13561,2017-03-13 12:00:00,2017-03-13 23:00:00,11.93,5.08,12,266
13563,2017-03-29 20:00:00,2017-03-29 20:00:00,0.25,0.25,1,380
13565,2017-04-04 02:00:00,2017-04-04 05:00:00,0.76,0.51,4,125
13567,2017-04-06 02:00:00,2017-04-06 05:00:00,8.38,7.87,4,44
13569,2017-05-01 21:00:00,2017-05-01 21:00:00,6.6,6.6,1,615
13571,2017-05-05 03:00:00,2017-05-05 03:00:00,0.25,0.25,1,77
13573,2017-05-21 17:00:00,2017-05-21 21:00:00,5.84,5.59,5,397
13575,2017-05-22 17:00:00,2017-05-22 17:00:00,0.76,0.76,1,19
13577,2017-05-23 21:00:00,2017-05-23 23:00:00,7.62,3.81,3,27
13579,2017-05-24 09:00:00,2017-05-24 14:00:00,83.56,60.71,6,9
13581,2017-06-01 17:00:00,2017-06-01 17:00:00,1.52,1.52,1,194
13583,2017-06-02 14:00:00,2017-06-02 15:00:00,28.2,14.99,2,20
13585,2017-06-05 20:00:00,2017-06-05 20:00:00,0.51,0.51,1,76
13587,2017-06-06 08:00:00,2017-06-06 17:00:00,19.81,6.86,10,11
13589,2017-06-07 02:00:00,2017-06-07 06:00:00,6.35,3.56,5,8
13591,2017-06-07 17:00:00,2017-06-08 03:00:00,2.53,1.52,11,10
13593,2017-06-12 11:00:00,2017-06-12 14:00:00,13.72,8.13,4,103
13595,2017-06-13 17:00:00,2017-06-13 17:00:00,2.03,2.03,1,26
13597,2017-06-14 20:00:00,2017-06-14 21:00:00,1.53,1.02,2,26
13599,2017-06-15 15:00:00,2017-06-15 17:00:00,2.79,2.54,3,17
13601,2017-06-16 12:00:00,2017-06-16 14:00:00,0.76,0.51,3,18
13603,2017-06-17 18:00:00,2017-06-17 20:00:00,22.1,19.81,3,27
13605,2017-06-19 18:00:00,2017-06-19 18:00:00,0.25,0.25,1,45
13607,2017-06-21 23:00:00,2017-06-21 23:00:00,9.14,9.14,1,52
13609,2017-06-22 17:00:00,2017-06-22 17:00:00,0.25,0.25,1,17
13611,2017-06-26 17:00:00,2017-06-26 20:00:00,8.13,5.84,4,95
13613,2017-06-27 15:00:00,2017-06-27 20:00:00,12.95,6.86,6,18
13615,2017-06-29 20:00:00,2017-06-29 21:00:00,18.03,13.46,2,47
13617,2017-07-06 18:00:00,2017-07-06 18:00:00,7.37,7.37,1,164
13619,2017-07-10 14:00:00,2017-07-10 15:00:00,2.29,1.27,2,91
13621,2017-07-16 14:00:00,2017-07-16 18:00:00,13.97,11.68,5,142
13623,2017-07-17 15:00:00,2017-07-17 15:00:00,17.53,17.53,1,20
13625,2017-07-18 21:00:00,2017-07-18 21:00:00,0.25,0.25,1,29
13627,2017-07-22 15:00:00,2017-07-22 18:00:00,61.47,59.44,4,89
13629,2017-07-23 12:00:00,2017-07-23 14:00:00,6.1,5.08,3,17
13631,2017-07-25 14:00:00,2017-07-25 14:00:00,0.25,0.25,1,47
13633,2017-07-26 17:00:00,2017-07-26 18:00:00,8.38,5.84,2,26
13635,2017-07-27 08:00:00,2017-07-27 12:00:00,0.5,0.25,5,13
13637,2017-07-27 21:00:00,2017-07-27 23:00:00,12.95,12.19,3,8
13639,2017-07-28 05:00:00,2017-07-28 05:00:00,0.51,0.51,1,5
13641,2017-07-30 02:00:00,2017-07-30 03:00:00,25.91,21.59,2,44
13643,2017-07-30 09:00:00,2017-07-30 09:00:00,0.51,0.51,1,5
13645,2017-08-02 14:00:00,2017-08-02 20:00:00,79.74,40.89,7,76
13647,2017-08-03 05:00:00,2017-08-03 05:00:00,0.25,0.25,1,8
13649,2017-08-03 11:00:00,2017-08-03 11:00:00,0.25,0.25,1,5
13651,2017-08-06 18:00:00,2017-08-06 21:00:00,2.79,2.03,4,78
13653,2017-08-07 14:00:00,2017-08-07 14:00:00,0.25,0.25,1,16
13655,2017-08-08 17:00:00,2017-08-08 20:00:00,12.44,7.87,4,26
13657,2017-08-09 17:00:00,2017-08-09 17:00:00,21.08,21.08,1,20
13659,2017-08-14 12:00:00,2017-08-14 14:00:00,1.52,1.27,3,114
13661,2017-08-18 17:00:00,2017-08-18 18:00:00,2.79,2.54,2,98
13663,2017-08-21 11:00:00,2017-08-21 12:00:00,12.95,11.43,2,64
13665,2017-08-23 15:00:00,2017-08-23 15:00:00,0.25,0.25,1,50
13667,2017-08-24 17:00:00,2017-08-24 18:00:00,2.03,1.78,2,25
13669,2017-08-26 03:00:00,2017-08-26 03:00:00,0.25,0.25,1,32
13671,2017-08-26 12:00:00,2017-08-26 12:00:00,0.51,0.51,1,8
13673,2017-08-26 18:00:00,2017-08-26 18:00:00,0.25,0.25,1,5
13675,2017-08-27 12:00:00,2017-08-27 12:00:00,0.25,0.25,1,17
13677,2017-08-27 20:00:00,2017-08-27 20:00:00,0.25,0.25,1,7
13679,2017-08-28 03:00:00,2017-08-28 06:00:00,5.58,3.81,4,6
13681,2017-09-01 23:00:00,2017-09-01 23:00:00,6.86,6.86,1,112
13683,2017-09-09 12:00:00,2017-09-09 18:00:00,4.57,2.54,7,180
13685,2017-09-10 02:00:00,2017-09-11 09:00:00,154.18,25.4,32,7
13687,2017-09-30 14:00:00,2017-10-01 14:00:00,60.45,29.21,25,460
13689,2017-10-04 02:00:00,2017-10-04 02:00:00,0.25,0.25,1,59
13691,2017-10-05 17:00:00,2017-10-05 17:00:00,2.54,2.54,1,38
13693,2017-10-08 14:00:00,2017-10-08 17:00:00,5.84,4.57,4,68
13695,2017-10-14 23:00:00,2017-10-15 02:00:00,0.5,0.25,4,149
13697,2017-10-16 20:00:00,2017-10-17 03:00:00,37.09,30.23,8,41
13699,2017-10-18 23:00:00,2017-10-18 23:00:00,0.51,0.51,1,43
13701,2017-11-09 17:00:00,2017-11-09 17:00:00,0.51,0.51,1,521
13703,2017-11-11 20:00:00,2017-11-11 21:00:00,0.76,0.51,2,50
13705,2017-11-21 20:00:00,2017-11-21 21:00:00,36.83,19.05,2,238
13707,2017-11-23 05:00:00,2017-11-23 14:00:00,9.9,2.79,10,31
13709,2017-12-07 02:00:00,2017-12-07 23:00:00,7.86,1.78,22,323
13711,2017-12-08 12:00:00,2017-12-09 08:00:00,31.24,12.7,21,12
13713,2017-12-27 18:00:00,2017-12-27 18:00:00,0.25,0.25,1,441
13715,2017-12-28 17:00:00,2017-12-28 20:00:00,2.29,1.02,4,22
13717,2017-12-31 20:00:00,2018-01-01 11:00:00,4.32,1.02,16,71
13719,2018-01-03 05:00:00,2018-01-03 12:00:00,12.2,4.83,8,41
13721,2018-01-10 17:00:00,2018-01-10 23:00:00,5.83,5.33,7,172
13723,2018-01-12 14:00:00,2018-01-12 15:00:00,7.62,3.81,2,38
13725,2018-01-23 02:00:00,2018-01-23 08:00:00,1.77,0.76,7,250
13727,2018-01-28 18:00:00,2018-01-29 05:00:00,18.03,6.6,12,129
13729,2018-02-04 14:00:00,2018-02-04 18:00:00,18.03,9.65,5,152
13731,2018-02-12 09:00:00,2018-02-12 09:00:00,6.1,6.1,1,182
13733,2018-02-25 20:00:00,2018-02-25 21:00:00,6.35,4.57,2,322
13735,2018-02-26 15:00:00,2018-02-26 17:00:00,1.27,0.76,3,17
13737,2018-03-07 02:00:00,2018-03-07 02:00:00,0.25,0.25,1,200
13739,2018-03-11 23:00:00,2018-03-11 23:00:00,6.6,6.6,1,116
13741,2018-03-19 05:00:00,2018-03-19 06:00:00,4.32,3.3,2,173
13743,2018-03-19 17:00:00,2018-03-19 20:00:00,2.28,1.52,4,10
13745,2018-03-25 20:00:00,2018-03-25 23:00:00,17.02,6.86,4,143
13747,2018-03-26 17:00:00,2018-03-26 17:00:00,0.25,0.25,1,17
13749,2018-03-30 12:00:00,2018-03-30 14:00:00,2.54,1.27,3,90
13751,2018-04-07 15:00:00,2018-04-07 18:00:00,10.41,6.6,4,192
13753,2018-04-10 08:00:00,2018-04-10 15:00:00,8.63,7.11,8,61
13755,2018-04-15 15:00:00,2018-04-15 18:00:00,24.64,23.88,4,119
13757,2018-04-21 05:00:00,2018-04-21 12:00:00,1.01,0.51,8,130
13759,2018-04-22 20:00:00,2018-04-22 23:00:00,12.7,9.65,4,31
13761,2018-04-23 05:00:00,2018-04-23 17:00:00,32.52,9.91,13,5
13763,2018-05-14 12:00:00,2018-05-14 15:00:00,2.79,1.27,4,498
13765,2018-05-15 05:00:00,2018-05-15 06:00:00,19.81,14.22,2,13
13767,2018-05-15 12:00:00,2018-05-15 12:00:00,2.03,2.03,1,5
13769,2018-05-16 17:00:00,2018-05-16 18:00:00,5.33,4.06,2,28
13771,2018-05-17 08:00:00,2018-05-17 09:00:00,4.57,2.54,2,13
13773,2018-05-18 14:00:00,2018-05-18 15:00:00,2.28,1.52,2,28
13775,2018-05-20 12:00:00,2018-05-20 15:00:00,0.5,0.25,4,44
13777,2018-05-21 09:00:00,2018-05-21 09:00:00,2.54,2.54,1,17
13779,2018-05-21 17:00:00,2018-05-21 17:00:00,1.02,1.02,1,7
13781,2018-05-27 02:00:00,2018-05-27 15:00:00,30.98,18.03,14,128
13783,2018-05-28 20:00:00,2018-05-28 23:00:00,3.81,2.29,4,28
13785,2018-05-29 17:00:00,2018-05-29 17:00:00,1.02,1.02,1,17
13787,2018-05-30 14:00:00,2018-05-30 17:00:00,14.73,13.97,4,20
13789,2018-06-01 17:00:00,2018-06-01 18:00:00,17.27,11.43,2,47
13791,2018-06-02 18:00:00,2018-06-02 23:00:00,7.36,7.11,6,23
13793,2018-06-11 14:00:00,2018-06-11 17:00:00,27.18,19.81,4,206
13795,2018-06-12 12:00:00,2018-06-12 18:00:00,7.62,4.32,7,18
13797,2018-06-13 17:00:00,2018-06-13 21:00:00,23.37,20.83,5,22
13799,2018-06-16 20:00:00,2018-06-16 20:00:00,0.76,0.76,1,70
13801,2018-06-19 15:00:00,2018-06-19 17:00:00,7.87,7.62,3,66
13803,2018-06-26 14:00:00,2018-06-26 18:00:00,10.91,5.33,5,164
13805,2018-06-27 18:00:00,2018-06-27 23:00:00,3.81,3.05,6,23
13807,2018-06-28 17:00:00,2018-06-28 23:00:00,25.39,21.59,7,17
13809,2018-06-30 18:00:00,2018-06-30 18:00:00,1.78,1.78,1,42
13811,2018-07-01 20:00:00,2018-07-01 21:00:00,0.5,0.25,2,25
13813,2018-07-04 15:00:00,2018-07-04 15:00:00,0.76,0.76,1,65
13815,2018-07-05 02:00:00,2018-07-05 06:00:00,6.6,6.35,5,10
13817,2018-07-05 12:00:00,2018-07-05 12:00:00,2.03,2.03,1,5
13819,2018-07-06 11:00:00,2018-07-06 11:00:00,0.25,0.25,1,22
13821,2018-07-07 14:00:00,2018-07-07 15:00:00,0.76,0.51,2,26
13823,2018-07-08 15:00:00,2018-07-08 15:00:00,20.83,20.83,1,23
13825,2018-07-14 15:00:00,2018-07-14 15:00:00,0.51,0.51,1,143
13827,2018-07-15 15:00:00,2018-07-15 15:00:00,8.64,8.64,1,23
13829,2018-07-17 14:00:00,2018-07-17 18:00:00,3.3,1.52,5,46
13831,2018-07-18 18:00:00,2018-07-18 18:00:00,0.76,0.76,1,23
13833,2018-07-19 08:00:00,2018-07-19 14:00:00,2.28,1.52,7,13
13835,2018-07-20 12:00:00,2018-07-20 12:00:00,0.25,0.25,1,21
13837,2018-07-21 14:00:00,2018-07-21 14:00:00,2.03,2.03,1,25
13839,2018-07-22 21:00:00,2018-07-22 21:00:00,0.25,0.25,1,30
13841,2018-07-24 15:00:00,2018-07-24 15:00:00,8.89,8.89,1,41
13843,2018-07-26 14:00:00,2018-07-26 15:00:00,3.05,2.29,2,46
13845,2018-07-27 20:00:00,2018-07-27 23:00:00,19.82,18.29,4,28
13847,2018-07-28 18:00:00,2018-07-28 18:00:00,1.27,1.27,1,18
13849,2018-07-30 14:00:00,2018-07-30 15:00:00,7.37,6.1,2,43
13851,2018-08-01 18:00:00,2018-08-01 18:00:00,28.19,28.19,1,50
13853,2018-08-02 14:00:00,2018-08-02 21:00:00,25.4,16.26,8,19
13855,2018-08-15 12:00:00,2018-08-15 12:00:00,1.27,1.27,1,302
13857,2018-08-18 20:00:00,2018-08-18 20:00:00,24.64,24.64,1,79
13859,2018-08-19 23:00:00,2018-08-19 23:00:00,2.79,2.79,1,26
13861,2018-08-22 18:00:00,2018-08-22 21:00:00,41.15,22.86,4,66
13863,2018-08-24 03:00:00,2018-08-24 03:00:00,0.51,0.51,1,29
13865,2018-08-24 17:00:00,2018-08-24 17:00:00,1.78,1.78,1,13
13867,2018-08-28 11:00:00,2018-08-28 12:00:00,1.27,0.76,2,89
13869,2018-08-29 18:00:00,2018-08-29 18:00:00,1.52,1.52,1,29
13871,2018-09-01 09:00:00,2018-09-01 09:00:00,0.51,0.51,1,62
13873,2018-09-02 14:00:00,2018-09-02 14:00:00,2.29,2.29,1,28
13875,2018-09-03 11:00:00,2018-09-03 11:00:00,0.76,0.76,1,20
13877,2018-09-03 23:00:00,2018-09-04 08:00:00,5.34,2.29,10,11
13879,2018-09-04 15:00:00,2018-09-04 15:00:00,1.52,1.52,1,6
13881,2018-09-07 02:00:00,2018-09-07 02:00:00,0.25,0.25,1,58
13883,2018-09-24 20:00:00,2018-09-24 21:00:00,1.52,1.27,2,425
13885,2018-09-25 12:00:00,2018-09-25 12:00:00,16.76,16.76,1,14
13887,2018-09-26 23:00:00,2018-09-26 23:00:00,0.51,0.51,1,34
13889,2018-09-28 23:00:00,2018-09-28 23:00:00,1.27,1.27,1,47
13891,2018-09-29 14:00:00,2018-09-29 14:00:00,0.25,0.25,1,14
13893,2018-10-01 09:00:00,2018-10-01 20:00:00,4.83,1.78,12,42
13895,2018-10-08 12:00:00,2018-10-08 12:00:00,0.25,0.25,1,159
13897,2018-10-09 12:00:00,2018-10-09 12:00:00,0.51,0.51,1,23
13899,2018-10-09 23:00:00,2018-10-09 23:00:00,0.25,0.25,1,10
13901,2018-10-25 17:00:00,2018-10-25 23:00:00,1.51,0.51,7,377
13903,2018-10-26 11:00:00,2018-10-26 12:00:00,1.27,1.02,2,11
13905,2018-11-02 14:00:00,2018-11-02 18:00:00,19.05,10.67,5,169
13907,2018-11-04 21:00:00,2018-11-04 23:00:00,3.81,2.03,3,50
13909,2018-11-08 02:00:00,2018-11-08 03:00:00,4.57,4.32,2,74
13911,2018-11-08 15:00:00,2018-11-08 15:00:00,0.25,0.25,1,11
13913,2018-11-09 17:00:00,2018-11-09 18:00:00,15.75,12.7,2,25
13915,2018-11-12 15:00:00,2018-11-12 15:00:00,0.25,0.25,1,68
13917,2018-11-13 08:00:00,2018-11-13 08:00:00,0.25,0.25,1,16
13919,2018-11-14 23:00:00,2018-11-15 05:00:00,13.72,5.08,7,38
13921,2018-11-23 02:00:00,2018-11-23 05:00:00,1.52,0.76,4,188
13923,2018-11-23 20:00:00,2018-11-23 23:00:00,28.19,17.02,4,14
13925,2018-11-26 09:00:00,2018-11-26 15:00:00,6.86,3.3,7,57
13927,2018-12-01 11:00:00,2018-12-01 20:00:00,10.91,6.35,10,115
13929,2018-12-02 06:00:00,2018-12-02 06:00:00,0.25,0.25,1,9
13931,2018-12-03 09:00:00,2018-12-03 10:00:00,19.3,19.05,2,26
13933,2018-12-08 18:00:00,2018-12-08 18:00:00,0.25,0.25,1,127
13935,2018-12-09 06:00:00,2018-12-09 11:00:00,10.67,8.38,6,11
13937,2018-12-14 03:00:00,2018-12-15 06:00:00,29.19,5.84,28,111
13939,2018-12-20 05:00:00,2018-12-20 15:00:00,17,7.87,11,118
13941,2018-12-28 20:00:00,2018-12-29 02:00:00,28.96,22.1,7,196
13943,2019-01-04 15:00:00,2019-01-04 15:00:00,8.64,8.64,1,156
